target_ref,target_gnt_idx,target_row_idx,similarity,corpus,unit_type,unit_id,ref,snippet
1Cor 6:9,112,112,0.89652324,1Clem,merged_chunk,1Clem_40.3-41.1,1Clem 40.3;40.4;40.5;41.1,"ποῦ τε καὶ διὰ τίνων ἐπιτελεῖσθαι θέλει, αὐτὸς ὥρισεν τῇ ὑπερτάτῳ αὐτοῦ βουλήσει. ἵν̓ ὁσίως πάντα γινόμενα ἐν εὐδοκήσει εὐπρόσδεκτα εἴη τῷ θελήματι αὐτοῦ. οἱ οὖν τοῖς προστεταγμένοις καιροῖς ποιοῦντες τὰς προσφορὰς αὐτῶν εὐπρόσδεκτοί τε καὶ μακάριοι: τοῖς γὰρ "
1Cor 6:9,112,112,0.8964031,1Clem,merged_chunk,1Clem_19.3-20.3,1Clem 19.3;20.1;20.2;20.3,"ἴδωμεν αὐτὸν κατὰ διάνοιαν καὶ ἐμβλέψωμεν τοῖς ὄμμασιν τῆς ψυχῆς εἰς τὸ μακρόθυμον αὐτοῦ βούλημα: νοήσωμεν, πῶς ἀόργητος ὑπάρχει πρὸς πᾶσαν τὴν κτίσιν αὐτοῦ. Οἱ οὐρανοὶ τῇ διοικήσει αὐτοῦ σαλευόμενοι ἐν εἰρήνῃ ὑποτάσσονται αὐτῷ. ἡμέρα τε καὶ νὺξ τὸν τεταγμένον"
1Cor 6:9,112,112,0.89560676,1Clem,merged_chunk,1Clem_63.3-63.4,1Clem 63.3;63.4,"ἐπέμψαμεν δὲ ἄνδρας πιστοὺς καὶ σώφρονας ἀπὸ νεότητος ἀναστραφέντας ἕως γήρους ἀμέμπτως ἐν ἡμῖν, οἵτινες καὶ μάρτυρες ἔσονται μεταξὺ ὑμῶν καὶ ἡμῶν. τοῦτο δὲ ἐποιήσαμεν, ἵνα εἰδῆτε. ὅτι πᾶσα ἡμῖν φροντὶς καὶ γέγονεν καὶ ἔστιν εἰς τὸ ὲν τάχει ὑμᾶς εἰρηνεῦσαι."
1Cor 6:9,112,112,0.8952141,Didache,merged_chunk,Didache_6.1-7.1,Didache 6.1;6.2;6.3;7.1,"Ὅρα, μή τίς σε πλανήσῃ ἀπὸ ταύτης τῆς ὁδοῦ τῆς διδαχῆς, ἐπεὶ παρεκτὸς θεοῦ σε διδάσκει. εἰ μὲν γὰρ δύνασαι βαστάσαι ὅλον τὸν ζυγὸν τοῦ κυρίου, τέλειος ἔσῃ: εἰ δ̓ οὐ δύνασαι, ὅ δύνῃ, τοῦτο ποίει. περὶ δὲ τῆς βρώσεως, ὅ δύνασαι βάστασον: ἀπὸ δὲ τοῦ εἰδωλοθύτου λ"
1Cor 6:9,112,112,0.8951679,Didache,merged_chunk,Didache_12.2-13.1,Didache 12.2;12.3;12.4;12.5;13.1,"εἰ μὲν παρόδιός ἐστιν ὁ ἐρχόμενος, βοηθεῖτε αὐτῷ, ὅσον δύνασθε: οὐ μενεῖ δὲ πρὸς ὑμᾶς εἰ μὴ δύο ἡ τρεῖς ἡμέρας, ἑὰν ᾖ ἀνάγκη. εἰ δὲ θέλει πρὸς ὑμᾶς καθῆσθαι, τεχνίτης ὤν, ἐργαζέσθω καὶ φαγέτω. εἰ δὲ οὐκ ἔχει τέχνην, κατὰ τὴν σύνεσιν ὑμῶν προνοήσατε, πῶς μὴ ἀργ"
1Cor 6:9,112,112,0.8949855,Didache,merged_chunk,Didache_3.2-3.4,Didache 3.2;3.3;3.4,"μὴ γίνου ὀργίλος, ὁδηγεῖ γὰρ ἡ ὀργὴ πρὸς τὸν φόνον, μηδὲ ζηλωτὴς μηδὲ ἐριστικὸς μηδὲ θυμικός: ἐκ γὰρ τούτων ἁπάντων φόνοι γεννῶνται. τέκνον μου, μὴ γίνου ἐπιθυμητής, ὁδηγεῖ γὰρ ἡ ἐπιθυμία πρὸς τὴν πορνείαν, μηδὲ αἰσχρολόγος μηδὲ ὑψηλόφθαλμος: ἐκ γὰρ τούτων ἁπά"
1Cor 6:9,112,112,0.8939742,1Clem,merged_chunk,1Clem_46.1-46.5,1Clem 46.1;46.2;46.3;46.4;46.5,"Τοιούτοις οὖν ὑποδείγμασιν κολληθῆναι καὶ ἡμᾶς δεῖ, ἀδελφοί. γέγραπται γάρ: Κολλᾶσθε τοῖς ἁγίοις, ὅτι οἱ κολλώμενοι αὐτοῖς ἁγιασθήσονται. καὶ πάλιν ἐν ἑτέρῳ τόπῳ λέγει: 17. ἀνδρὸς ἀθῷον ἀθῷος ἔσῃ καὶ μετὰ ἐκλεκτοῦ ἐκλεκτὸς ἔσῃ. καὶ μετὰ στρεβλοῦ διαστρέψεις. κ"
1Cor 6:9,112,112,0.89391106,1Clem,merged_chunk,1Clem_65.1-65.1,1Clem 65.1,"Τοὺς δὲ ἀπεσταλμένους ἀφ̓ ἡμῶν Κλαύδιον Ἔφηβον καὶ Οὐαλέριον Βίτωνα σὺν καὶ Φορτουνάτῳ ἐν εἰρήνῃ μετὰ χαρᾶς ἐν τάχει ἀναπέμψατε πρὸς ἡμᾶς, ὅπως θᾶττον τὴν εὐκταίαν καὶ ἐπιποθήτην ἡμῖν εἰρήνην καὶ ὁμόνοιαν ἀπαγγέλλωσιν, εἰς τὸ τάχιον καὶ ἡμᾶς χαρῆναι περὶ τῆς ε"
1Cor 6:9,112,112,0.89379466,1Clem,merged_chunk,1Clem_63.1-63.2,1Clem 63.1;63.2,"Θεμιτὸν οὖν ἐστὶν τοῖς τοιούτοις καὶ τοσούτοις ὑποδείγμασιν προσελθόντας ὑποθεῖναι τὸν τράχηλον καὶ τὸν τῆς ὑπακοῆς τόπον ἀναπληρῶσαι, ὅπως ἡσυχάσαντες τῆς ματαίας στάσεως ἐπὶ τὸν προκείμενον ἡμῖν ἐν ἀληθείᾳ σκοπὸν δίχα παντὸς μώμου καταντήσωμεν. χαρὰν γὰρ καὶ"
1Cor 6:9,112,112,0.89375055,1Clem,merged_chunk,1Clem_61.2-61.2,1Clem 61.2,"σὺ γάρ, δέσποτα ἐπουράνιε, βασιλεῦ τῶν αἰώνων, δίδως τοῖς υἱοῖς τῶν ἀνθρώπων δόξαν καὶ τιμὴν καὶ ἐξουσίαν τῶν ἐπὶ τῆς γῆς ὑπαρχόντων: σύ, κύριε, διεύθυνον τὴν βουλὴν αὐτῶν κατὰ τὸ .28; 13, 18 καλὸν καὶ εὐάρεστον ἐνώπιόν σου, ὅπως διέποντες ἐν εἰρήνῃ καὶ πραΰτη"
1Cor 6:9,112,112,0.89373803,1Clem,merged_chunk,1Clem_44.6-45.6,1Clem 44.6;45.1;45.2;45.3;45.4;45.5;45.6,"ὁρῶμεν γάρ, ὅτι ἐνίους ὑμεῖς μετηγάγετε καλῶς πολιτευομένους ἐκ τῆς ἀμέμπτως αὐτοῖς τετιμημένης λειτουργίας. Φιλόνεικοι ἔστε, ἀδελφοί, καὶ ζηλωταὶ περὶ τῶν ἀνηκόντων εἰς σωτηρίαν. ἐγκεκύφατε εἰς τὰς ἱερὰς γραφάς, τὰς ἀληθεῖς, τὰς διὰ τοῦ πνεύματος τοῦ ἁγίου. ἐ"
1Cor 6:9,112,112,0.89371014,1Clem,merged_chunk,1Clem_55.4-55.6,1Clem 55.4;55.5;55.6,"Ἰουδὶθ ἡ μακαρία, ἐν συγκλεισμῷ οὔσης τῆς πόλεως, ᾐτήσατο παρὰ τῶν πρεσβυτέρων ἐαθῆναι αὐτὴν ἐξελθεῖν εἰς τὴν παρεμβολὴν τῶν ἀλλοφύλων.  τοῦ Ἰσραὴλ μέλλον ἀπολέσθαι ῥύσηται: τῶν αἰώνων: ὃς ἰδὼν τὸ ταπεινὸν τῆς ψυχῆς αὐτῆς ἐρύσατο τὸν λαόν, ὧν χάριν ἐκινδύνευσε"
1Cor 6:9,112,112,0.89356786,1Clem,merged_chunk,1Clem_24.5-25.1,1Clem 24.5;25.1,"ἐξῆλθεν ὁ σπείρων καὶ ἔβαλεν εἰς τὴν γῆν ἕκαστον τῶν σπερμάτων, ἅτινα πεσόντα εἰς τὴν γῆν ξηρὰ καὶ γυμνὰ διαλύεται: εἶτ̓ ἐκ τῆς διαλύσεως ἡ μεγαλειότης τῆς προνοίας τοῦ δεσπότου ἀνίστησιν αὐτά, καὶ ἐκ τοῦ ἑνὸς πλείονα αὔξει καὶ ἐκφέρει καρπόν. Ἴδωμεν τὸ παράδο"
1Cor 6:9,112,112,0.8934793,1Clem,merged_chunk,1Clem_15.5-16.2,1Clem 15.5;15.6;15.7;16.1;16.2,"διὰ τοῦτο ἄλαλα γενηθήτω τὰ χείηλ τὰ δόλια τὰ λαλοῦντα κατὰ τοῦ δικαίου ἀνομίαν. καὶ πάλιν: γλῶσσαν μεγαλορήμονα, τοὺς εἰπόντας: Τὴν γλῶσσαν ἡμῶν μεγαλυνοῦμεν, τὰ χείλη ἡμῶν παῤ ἡμῖν ἐστιν: τίς ἡμῶν κύριός ἐστιν; ἀπὸ τῆς ταλαιπωρίας τῶν πτωχῶν καὶ τοῦ στεναγμο"
1Cor 6:9,112,112,0.89335585,1Clem,merged_chunk,1Clem_56.10-56.15,1Clem 56.10;56.11;56.12;56.13;56.14;56.15,"καὶ ἀπὸ μάστιγος γλώσσης σε κρύψει, καὶ οὐ μὴ φοβηθήσῃ κακῶν ἐπερχομένων. ἀδίκων καὶ ἀνόμων καταγελάσῃ, ἀπὸ δὲ θηρίων ἀγρίων οὐ μὴ φοβηθῇς: θῆρες γὰρ ἄγριοι εἰρηνεύσουσίν σοι. εἶτα γνώσῃ, ὅτι εἰρηνεύσει σου ὁ οἶκος, ἡ δὲ δίαιτα τῆς σκηνῆς σου οὐ μὴ ἁμάρτῃ. γνώ"
1Cor 6:9,112,112,0.8931382,1Clem,merged_chunk,1Clem_44.3-44.5,1Clem 44.3;44.4;44.5,"τοὺς οὖν κατασταθέντας ὑπ̓ ἐκείνων ἢ μεταξὺ ὑφ̓ ἑτέρων ἐλλογίμων ἀνδρῶν συνενδοκησάσης τῆς ἐκκλησίας πάσης, καὶ λειτουργήσαντας ἀμέμπτως τῷ ποιμνίῳ τοῦ Χριστοῦ μετὰ ταπεινοφροσύνης, ἡσύχως καὶ ἀβαναύσως, μεμαρτυρημένους τε πολλοῖς χρόνοις ὑπὸ πάντων, τούτους ο"
1Cor 6:9,112,112,0.8929469,1Clem,merged_chunk,1Clem_16.17-17.1,1Clem 16.17;17.1,"ὁρᾶτε, ἅνδρες ἀγαπητοί, τίς ὁ ὑπογραμμὸς ὁ δεδομένος ἡμῖν: εἰ γὰρ ὁ κύριος οὕτως ἐταπεινοφρόνησεν, τί ποιήσωμεν ἡμεῖς οἱ ὑπὸ τὸν ζυγὸν τῆς χάριτος αὐτοῦ δἰ αὐτοῦ ἐλθόντες; Μιμηταὶ γενώμεθα κἀκείνων, οἵτινες ἐν δέρμασιν αἰγείοις καὶ μηλωταῖς περιεπάτησαν κηρύσσ"
