target_ref,target_gnt_idx,target_row_idx,similarity,corpus,unit_type,unit_id,ref,snippet
1Cor 6:9,112,112,0.903123,1Clem,merged_chunk,1Clem_5.6-6.3,1Clem 5.6;5.7;6.1;6.2;6.3,"ἑπτάκις δεσμὰ φορέσας, φυγαδευθείς, λιθασθείς, κήρυξ γενόμενος ἔν τε τῇ ἀνατολῇ καὶ ἐν τῇ δύσει, τὸ γενναῖον τῆς πίστεως αὐτοῦ κλέος ἔλαβεν, 4. ὑπομονῆς γενόμενος μέγιστος ὑπογραμμός. διὰ ζῆλος παθόντες ὑπόδειγμα κάλλιστον ἐγένοντο ἐν ἡμῖν. αἰκίσματα δεινὰ καὶ"
1Cor 6:9,112,112,0.9028761,1Clem,merged_chunk,1Clem_14.1-14.4,1Clem 14.1;14.2;14.3;14.4,"Δίκαιον οὖν καὶ ὅσιον, ἄνδρες ἀδελφοί, ὑπηκόους ἡμᾶς μᾶλλον γενέσθαι τῷ θεῷ ἡ τοῖς ἐν ἀλαζονείᾳ καὶ ἀκαταστασίᾳ μυσεροῦ ζήλους ἀρχηγοῖς ἐξακολουθεῖν. βλάβην γὰρ οὐ τὴν τυχοῦσαν, μᾶλλον δὲ κίνδυνον ὑποίσομεν μέγαν, ἐὰν ῥιψοκινδύνως ἐπιδῶμεν ἑαυτοὺς τοῖς θελήμασ"
1Cor 6:9,112,112,0.90271443,1Clem,merged_chunk,1Clem_20.10-20.11,1Clem 20.10;20.11,"ἀνέμων σταθμοὶ κατὰ τὸν ἴδιον καιρὸν τὴν λειτουργίαν αὐτῶν ἀπροσκόπως ἐπιτελοῦσιν: ἀέναοί τε πηγαί, πρὸς ἀπόλαυσιν καὶ ὑγείαν δημιουργηθεῖσαι, δίχα ἐλλείψεως παρέχονται τοὺς πρὸς ζωῆς ἀνθρώποις μαζούς: τά τε ἐλάχιστα τῶν ζώων τὰς συνελεύσεις αὐτῶν ἐν ὁμονοίᾳ κ"
1Cor 6:9,112,112,0.90259457,1Clem,merged_chunk,1Clem_53.2-53.2,1Clem 53.2,"Μωῦσέως γὰρ ἀναβάντος εἰς τὸ ὄρος καὶ ποιήσαντος τεσσαράκοντα ἡμέρας καὶ τεσσαράκοντα νύκτας ἐν νηστείᾳ καὶ ταπεινώσει, εἶπεν ( ) πρὸς αὐτὸν ὁ θεός: τὸ τάχος ἐντεῦθεν, ὅτι ἠνόμησεν ὁ λαός σου, οὓς ἐξήγαγες ἐκ γῆς Αἰγύπτου: παρέβησαν ταχὺ ἐκ τῆς ὁδοῦ ἧς ἐνετείλ"
1Cor 6:9,112,112,0.90237,Didache,merged_chunk,Didache_1.6-2.5,Didache 1.6;2.1;2.2;2.3;2.4;2.5,"ἀλλὰ καὶ περὶ τούτου δὲ εἴρηται: Ἱδρωσάτω ἡ ἐλεημοσύνη σου εἰς τὰς χεῖράς σου, μέχρις ἂν γνῷς, τίνι δῷς. Δευτέρα δὲ ἐντολὴ τῆς διδαχῆς: οὐ φονεύσεις, οὐ μοιχεύσεις, οὐ παιδοφθορήσεις, οὐ πορνεύσεις, οὐ κλέψεις, οὐ μαγεύσεις, οὐ φαρμακεύσεις, οὐ φονεύσεις τέκνο"
1Cor 6:9,112,112,0.9018135,Didache,merged_chunk,Didache_13.2-13.6,Didache 13.2;13.3;13.4;13.5;13.6,"ὡσαύτως διδάσκαλος ἀληθινός ἐστιν ἄξιος καὶ αὐτὸς ὥσπερ ὁ ἐργάτης τῆς τροφῆς αὐτοῦ. πᾶσαν οὖν ἀπαρχὴν γεννημάτων ληνοῦ καὶ ἅλωνος, βοῶν τε καὶ προβάτων λαβὼν δώσεις τὴν ἀπαρχὴν τοῖς προφήταις: αὐτοὶ γάρ εἰσιν οἱ ἀρχιερεῖς ὑμῶν. ἐὰν δὲ μὴ ἔχητε προφήτην, δότε τ"
1Cor 6:9,112,112,0.90180993,1Clem,merged_chunk,1Clem_17.2-17.5,1Clem 17.2;17.3;17.4;17.5,"ἐμαρτυρήθη μεγάλως Ἀβραὰμ καὶ φίλος προσηγορεύθη τοῦ θεοῦ, καὶ λέγει ἀτενίζων εἰς τὴν δόξαν τοῦ θεοῦ ταπεινοφρονῶν: Ἐγὼ δέ εἰμι γῆ καὶ σποδός. Ἰὼβ δὲ ἦν δίκαιος καὶ ἄμεμπτος, ἀληθινός, θεοσεβής, ἀπεχόμενος ἀπὸ παντὸς κακοῦ. ἀλλ̓ αὐτὸς ἑαυτοῦ κατηγορεῖ λέγων: Μ"
1Cor 6:9,112,112,0.90140283,1Clem,merged_chunk,1Clem_38.2-38.2,1Clem 38.2,"τὸν ἀσθενῆ, ὁ δὲ ἀσθενὴς ἐντρεπέσθω τὸν ἰσχυρόν: ὁ πλούσιος ἐπιχορηγείτω τῷ πτωχῷ, ὁ δὲ πτωχὸς εὐχαριστείτω τῷ θεῷ, ὅτι ἔδωκεν αὐτῷ, δἰ οὗ ἀναπληρωθῇ αὐτοῦ τὸ ὑστέρημα: ὁ σοφὸς ἐνδεικνύσθω τὴν σοφίαν αὐτοῦ μὴ ἐν λόγοις, ἀλλ̓ ἐν ἔργοις ἀγαθοῖς: ὁ ταπεινοφρονῶν "
1Cor 6:9,112,112,0.9013431,1Clem,merged_chunk,1Clem_47.3-47.6,1Clem 47.3;47.4;47.5;47.6,"ἐπ̓ ἀληθείας πνευματικῶς ἐπέστειλεν ὑμῖν περὶ ἑαυτοῦ τε καὶ Κηφᾶ τε καὶ Ἀπολλώ, διὰ τὸ καὶ τότε προσκλίσεις ὑμᾶς πεποιῆσθαι. ἀλλ̓ ἡ πρόσκλισις ἐκείνη ἥττονα ἁμαρτίαν ὑμῖν προσήνεγκεν: προσεκλίθητε γὰρ ἀποστόλοις μεμαρτυρημένοις καὶ ἀνδρὶ δεδοκιμασμένῳ παῤ αὐτο"
1Cor 6:9,112,112,0.90088177,Didache,merged_chunk,Didache_4.2-4.7,Didache 4.2;4.3;4.4;4.5;4.6;4.7,"ἐκζητήσεις δὲ καθ̓ ἡμέραν τὰ πρόσωπα τῶν ἁγίων, ἵνα ἐπαναπαῇς τοῖς λόγοις αὐτῶν. οὐ ποθήσεις to σχίσμα, εἰρηνεύσεις 1, 16; 81, 9; cf. 7, 24 δὲ μαχομένους: κρινεῖς δικαίως, οὐ λήψῃ πρόσωπον ἐλέγξαι ἐπὶ παραπτώμασιν. οὐ διψυχήσεις, πότερον ἔσται ἢ οὔ. Μὴ γίνου π"
1Cor 6:9,112,112,0.9006488,Didache,merged_chunk,Didache_8.1-8.2,Didache 8.1;8.2,"Αἱ δὲ νηστεῖαι ὑμῶν μὴ ἔστωσαν μετὰ τῶν ὑποκριτῶν. νηστεύουσι γὰρ δευτέρᾳ σαββάτων καὶ πέμπτῃ: ὑμεῖς δὲ νηστεύσατε τετράδα καὶ παρασκευήν. μηδὲ προσεύχεσθε ὡς οἱ ὑποκριταί, ἀλλ̓ ὡς ἐκέλευσεν ὁ κύριος ἐν τῷ εὐαγγελίῳ αὐτοῦ, οὕτω προσεύχεσθε: Πάτερ ἡμῶν ὁ ἐν τῷ "
1Cor 6:9,112,112,0.90057695,1Clem,merged_chunk,1Clem_32.3-32.4,1Clem 32.3;32.4,"πάντες οὖν ἐδοξάσθησαν καὶ ἐμεγαλύνθησαν οὐ δἰ αὐτῶν ἢ τῶν ἔργων αὐτῶν ἢ τῆς δικαιοπραγίας ἧς κατειργάσαντο, ἀλλὰ διὰ τοῦ θελήματος αὐτοῦ. καὶ ἡμεῖς οὖν, διὰ θελήματος αὐτοῦ ἐν Χριστῷ Ἰησοῦ κληθέντες, οὐ δἰ ἑαυτῶν δικαιούμεθα, οὐδὲ διὰ τῆς ἡμετέρας σοφίας ἢ συ"
1Cor 6:9,112,112,0.9004977,1Clem,merged_chunk,1Clem_19.1-19.2,1Clem 19.1;19.2,"Τῶν τοσούτων οὖν καὶ τοιούτων οὕτως μεμαρτυρημένων τὸ ταπεινόφρον καὶ τὸ ὑποδεὲς διὰ τῆς ὑπακοῆς οὐ μόνον ἡμᾶς, ἀλλὰ καὶ τὰς πρὸ ἡμῶν γενεὰς βελτίους ἐποίησεν, τούς τε καταδεξαμένους τὰ λόγια αὐτοῦ ἐν φόβῳ καὶ ἀληθείᾳ. πολλῶν οὖν καὶ μεγάλων καὶ ἐνδόξων μετειλ"
1Cor 6:9,112,112,0.8998319,Didache,merged_chunk,Didache_7.2-7.4,Didache 7.2;7.3;7.4,"ἐὰν δὲ μὴ ἔχῃς ὕδωρ ζῶν, εἰς ἄλλο ὕδωρ βάπτισον: εἰ δ̓ οὐ δύνασαι ἐν ψυχρῷ, ἐν θερμῷ. ἐὰν δὲ ἀμφότερα μὴ ἔχῃς, ἔκχεον εἰς τὴν κεφαλὴν τρὶς ὕδωρ εἰς ὄνομα πατρὸς καὶ υἱοῦ καὶ ἁγίου πνεύματος. πρὸ δὲ τοῦ βαπτίσματος προνηστευσάτω ὁ βαπτίζων καὶ ὁ βαπτιζόμενος κα"
1Cor 6:9,112,112,0.8989844,1Clem,merged_chunk,1Clem_2.1-2.5,1Clem 2.1;2.2;2.3;2.4;2.5,"Πάντες τε ἐταπεινοφρονεῖτε μηδὲν ἀλαζονευόμενοι, ὑποτασσόμενοι μᾶλλον ἦ ὑποτάσσοντες, ἥδιον διδόντες ἢ λαμβάνοντες. ἀρκούμενοι, καὶ προσέχοντες τοὺς λόγους αὐτοῦ ἐπιμελῶς ἐνεστερνισμένοι ἥτε τοῖς σπλάγχνοις, καὶ τὰ παθήματα αὐτοῦ ἦν πρὸ ὀφθαλμῶν ὑμῶν. οὕτως εἰ"
1Cor 6:9,112,112,0.8989784,1Clem,merged_chunk,1Clem_4.3-4.6,1Clem 4.3;4.4;4.5;4.6,"καὶ ἐλυπήθη Κάϊν λίαν καὶ συνέπεσεν τῷ προσώπῳ αὐτοῦ. καὶ εἶπεν ὁ θεὸς πρὸς Κάϊν: Ἱνατί περίλυπος ἐγένου, καὶ ἱνατί συνέπεσεν τὸ πρόσωπόν σου; οὐκ ἐὰν ὀρθῶς προσενέγκῃς, ὀρθῶς δὲ μὴ διέλῃς, ἥμαρτες; ἡσύχασον: πρὸς σὲ ή ἀποστροφὴ αὐτοῦ, καὶ σὺ ἄρξεις αὐτοῦ. καὶ"
1Cor 6:9,112,112,0.89866936,1Clem,merged_chunk,1Clem_64.1-64.1,1Clem 64.1,"Λοιπὸν ὁ παντεπόπτης θεὸς καὶ δεσπότης τῶν πνευμάτων καὶ κύριος πάσης σαρκός, ό ἐκλεξάμενος τὸν κύριον Ἰησοῦν Χριστὸν καὶ ἡμᾶς ; 27, 16; εἰς εὐαρέστησιν τῷ ὀνόματι αὐτοῦ διὰ τοῦ ἀρχιερέως καὶ προστάτου ἡμῶν Ἰησοῦ Χριστοῦ, δἰ οὗ αὐτῷ δόξα καὶ μεγαλωσύνη, κράτος"
1Cor 6:9,112,112,0.8982559,1Clem,merged_chunk,1Clem_22.2-22.7,1Clem 22.2;22.3;22.4;22.5;22.6;22.7,"τίς ἐστιν ἄνθρωπος ὁ θέλων ζωήν, ἀγαπῶν ἡμέρας ἰδεῖν ἀγαθάς ; παῦσον τὴν γλῶσσάν σου ἀπὸ κακοῦ, καὶ χείλη σου τοῦ μὴ λαλῆσαι δόλον. ἔκκλινον ἀπὸ κακοῦ, καὶ ποίησον ἀγαθόν. ζήτησον εἰρήνην, καὶ δίωξον αὐτήν: ὀφθαλμοὶ κυρίου ἐπὶ δικαίους, καὶ ὦτα αὐτοῦ πρὸς δέησ"
1Cor 6:9,112,112,0.89780086,1Clem,merged_chunk,1Clem_8.4-8.4,1Clem 8.4,"καὶ ἐν ἑτέρῳ τόπῳ λέγει οὕτως: παύσασθε ἀπὸ τῶν πονηριῶν ὑμῶν, μάθετε καλὸν ποιεῖν, ἐκζητήσατε κρίσιν, ῥύσασθε ἀδικούμενον, κρίνατε ὀρφανῷ καὶ δικαιώσατε χήρᾳ: καὶ δεῦτε καὶ διελεγχθῶμεν, λέγει κύριος: καὶ ἐὰν ὦσιν αἱ ἁμαρτίαι ὑμῶν ὡς φοινικοῦν, ὡς χιόνα λευκα"
1Cor 6:9,112,112,0.89777935,1Clem,merged_chunk,1Clem_38.3-39.2,1Clem 38.3;38.4;39.1;39.2,"ἀναλογισώμεθα οὖν, ἀδελφοί, ἐκ ποίας ὕλης ἐγενήθημεν, ποῖοι καὶ τίνες εἰσήλθαμεν εἰς τὸν κόσμον, ἐκ ποίου τάφου καὶ σκότους ὁ πλάσας ἡμᾶς καὶ δημιουργήσας εἰσήγαγεν εἰς τὸν κόσμον αὐτοῦ, προετοιμάσας τὰς εὐεργεσίας αὐτοῦ, πρὶν ἡμᾶς γεννηθῆναι. ταῦτα οὖν πάντα "
